source,target,weight,edge_types
B1168,B1881,0.2,region
B1168,B1916,0.2,region
B1168,B1930,0.2,region
B1168,B1934,0.2,region
B1168,B1954,0.2,region
B1168,B1975,0.2,region
B1168,B1980,0.2,region
B1169,B1521,1.0,group
B1169,B1173,0.5,partner
B1169,B1176,0.5,partner
B1169,B1180,0.5,partner
B1169,B1182,0.5,partner
B1169,B1186,0.5,partner
B1169,B1187,0.5,partner
B1169,B1190,0.5,partner
B1169,B1198,0.7,"partner,region"
B1169,B1208,0.5,partner
B1169,B1209,0.5,partner
B1169,B1211,0.5,partner
B1169,B1232,0.5,partner
B1169,B1234,0.5,partner
B1169,B1244,0.5,partner
B1169,B1245,0.5,partner
B1169,B1250,0.5,partner
B1169,B1253,0.5,partner
B1169,B1256,0.5,partner
B1169,B1266,0.5,partner
B1169,B1286,0.5,partner
B1169,B1288,0.5,partner
B1169,B1294,0.7,"partner,region"
B1169,B1299,0.7,"partner,region"
B1169,B1301,0.5,partner
B1169,B1317,0.7,"partner,region"
B1169,B1319,0.5,partner
B1169,B1321,0.7,"partner,region"
B1169,B1322,0.5,partner
B1169,B1325,0.5,partner
B1169,B1328,0.5,partner
B1169,B1330,0.5,partner
B1169,B1333,0.5,partner
B1169,B1340,0.5,partner
B1169,B1342,0.5,partner
B1169,B1351,0.7,"partner,region"
B1169,B1354,0.7,"partner,region"
B1169,B1369,0.7,"partner,region"
B1169,B1377,0.7,"partner,region"
B1169,B1380,0.5,partner
B1169,B1393,0.5,partner
B1169,B1406,0.5,partner
B1169,B1410,0.5,partner
B1169,B1415,0.5,partner
B1169,B1416,0.5,partner
B1169,B1417,0.5,partner
B1169,B1424,0.5,partner
B1169,B1426,0.5,partner
B1169,B1438,0.5,partner
B1169,B1455,0.7,"partner,region"
B1169,B1458,0.5,partner
B1169,B1476,0.5,partner
B1169,B1478,0.7,"partner,region"
B1169,B1482,0.5,partner
B1169,B1483,0.7,"partner,region"
B1169,B1486,0.5,partner
B1169,B1491,0.5,partner
B1169,B1500,0.7,"partner,region"
B1169,B1506,0.5,partner
B1169,B1515,0.7,"partner,region"
B1169,B1524,0.5,partner
B1169,B1527,0.5,partner
B1169,B1542,0.5,partner
B1169,B1545,0.7,"partner,region"
B1169,B1547,0.5,partner
B1169,B1553,0.7,"partner,region"
B1169,B1554,0.5,partner
B1169,B1556,0.5,partner
B1169,B1561,0.5,partner
B1169,B1566,0.5,partner
B1169,B1570,0.7,"partner,region"
B1169,B1571,0.5,partner
B1169,B1575,0.5,partner
B1169,B1579,0.5,partner
B1169,B1590,0.5,partner
B1169,B1591,0.5,partner
B1169,B1592,0.7,"partner,region"
B1169,B1596,0.5,partner
B1169,B1597,0.7,"partner,region"
B1169,B1603,0.5,partner
B1169,B1604,0.5,partner
B1169,B1605,0.5,partner
B1169,B1607,0.5,partner
B1169,B1610,0.7,"partner,region"
B1169,B1612,0.7,"partner,region"
B1169,B1629,0.5,partner
B1169,B1632,0.5,partner
B1169,B1647,0.5,partner
B1169,B1654,0.5,partner
B1169,B1657,0.7,"partner,region"
B1169,B1664,0.7,"partner,region"
B1169,B1671,0.5,partner
B1169,B1677,0.7,"partner,region"
B1169,B1679,0.5,partner
B1169,B1680,0.5,partner
B1169,B1682,0.5,partner
B1169,B1689,0.5,partner
B1169,B1696,0.5,partner
B1169,B1698,0.7,"partner,region"
B1169,B1705,0.5,partner
B1169,B1707,0.7,"partner,region"
B1169,B1719,0.5,partner
B1169,B1720,0.5,partner
B1169,B1723,0.5,partner
B1169,B1727,0.7,"partner,region"
B1169,B1731,0.5,partner
B1169,B1750,0.5,partner
B1169,B1751,0.5,partner
B1169,B1752,0.5,partner
B1169,B1755,0.7,"partner,region"
B1169,B1757,0.5,partner
B1169,B1770,0.5,partner
B1169,B1773,0.5,partner
B1169,B1776,0.7,"partner,region"
B1169,B1778,0.5,partner
B1169,B1782,0.5,partner
B1169,B1783,0.7,"partner,region"
B1169,B1787,0.5,partner
B1169,B1805,0.5,partner
B1169,B1806,0.7,"partner,region"
B1169,B1812,0.7,"partner,region"
B1169,B1816,0.5,partner
B1169,B1822,0.5,partner
B1169,B1835,0.7,"partner,region"
B1169,B1840,0.5,partner
B1169,B1843,0.5,partner
B1169,B1859,0.5,partner
B1169,B1876,0.7,"partner,region"
B1169,B1884,0.7,"partner,region"
B1169,B1894,0.5,partner
B1169,B1896,0.5,partner
B1169,B1897,0.5,partner
B1169,B1907,0.5,partner
B1169,B1911,0.5,partner
B1169,B1918,0.5,partner
B1169,B1925,0.5,partner
B1169,B1927,0.5,partner
B1169,B1929,0.5,partner
B1169,B1935,0.5,partner
B1169,B1937,0.5,partner
B1169,B1942,0.5,partner
B1169,B1945,0.5,partner
B1169,B1949,0.7,"partner,region"
B1169,B1953,0.5,partner
B1169,B1958,0.5,partner
B1169,B1965,0.5,partner
B1169,B1973,0.5,partner
B1169,B1984,0.5,partner
B1169,B1987,0.7,"partner,region"
B1169,B1993,0.5,partner
B1169,B1994,0.5,partner
B1169,B1999,0.7,"partner,region"
B1169,B1175,0.2,region
B1169,B1218,0.2,region
B1169,B1252,0.2,region
B1169,B1265,0.2,region
B1169,B1308,0.2,region
B1169,B1338,0.2,region
B1169,B1398,0.2,region
B1169,B1409,0.2,region
B1169,B1431,0.2,region
B1169,B1504,0.2,region
B1169,B1543,0.2,region
B1169,B1549,0.2,region
B1169,B1650,0.2,region
B1169,B1688,0.2,region
B1169,B1697,0.2,region
B1169,B1701,0.2,region
B1169,B1749,0.2,region
B1169,B1766,0.2,region
B1169,B1785,0.2,region
B1169,B1830,0.2,region
B1169,B1852,0.2,region
B1169,B1881,0.2,region
B1169,B1916,0.2,region
B1169,B1930,0.2,region
B1169,B1934,0.2,region
B1169,B1954,0.2,region
B1169,B1975,0.2,region
B1169,B1980,0.2,region
B1170,B1331,1.0,group
B1170,B1224,0.5,partner
B1170,B1246,0.5,partner
B1170,B1297,0.5,partner
B1170,B1341,0.5,partner
B1170,B1404,0.5,partner
B1170,B1422,0.7,"partner,region"
B1170,B1437,0.5,partner
B1170,B1462,0.5,partner
B1170,B1507,0.5,partner
B1170,B1552,0.5,partner
B1170,B1567,0.5,partner
B1170,B1652,0.5,partner
B1170,B1808,0.5,partner
B1170,B1819,0.5,partner
B1170,B1846,0.7,"partner,region"
B1170,B1895,0.5,partner
B1170,B1210,0.2,region
B1170,B1230,0.2,region
B1170,B1236,0.2,region
B1170,B1237,0.2,region
B1170,B1241,0.2,region
B1170,B1277,0.2,region
B1170,B1365,0.2,region
B1170,B1373,0.2,region
B1170,B1382,0.2,region
B1170,B1401,0.2,region
B1170,B1425,0.2,region
B1170,B1467,0.2,region
B1170,B1487,0.2,region
B1170,B1489,0.2,region
B1170,B1492,0.2,region
B1170,B1496,0.2,region
B1170,B1519,0.2,region
B1170,B1642,0.2,region
B1170,B1655,0.2,region
B1170,B1656,0.2,region
B1170,B1721,0.2,region
B1170,B1735,0.2,region
B1170,B1744,0.2,region
B1170,B1784,0.2,region
B1170,B1832,0.2,region
B1170,B1838,0.2,region
B1170,B1865,0.2,region
B1170,B1869,0.2,region
B1170,B1886,0.2,region
B1170,B1899,0.2,region
B1170,B1902,0.2,region
B1170,B1950,0.2,region
B1170,B1968,0.2,region
B1170,B1969,0.2,region
B1170,B1974,0.2,region
B1171,B1811,1.0,group
B1171,B1206,0.7,"partner,region"
B1171,B1238,0.5,partner
B1171,B1285,0.5,partner
B1171,B1287,0.7,"partner,region"
B1171,B1334,0.7,"partner,region"
B1171,B1388,0.7,"partner,region"
B1171,B1399,0.7,"partner,region"
B1171,B1413,0.5,partner
B1171,B1420,0.5,partner
B1171,B1421,0.7,"partner,region"
B1171,B1447,0.5,partner
B1171,B1466,0.5,partner
B1171,B1510,0.7,"partner,region"
B1171,B1525,0.5,partner
B1171,B1599,0.5,partner
B1171,B1609,0.5,partner
B1171,B1636,0.7,"partner,region"
B1171,B1685,0.5,partner
B1171,B1745,0.5,partner
B1171,B1833,0.7,"partner,region"
B1171,B1863,0.5,partner
B1171,B1891,0.5,partner
B1171,B1207,0.2,region
B1171,B1683,0.2,region
B1171,B1775,0.2,region
B1172,B1285,1.0,group
B1172,B1195,0.5,partner
B1172,B1226,0.5,partner
B1172,B1271,0.5,partner
B1172,B1284,0.5,partner
B1172,B1304,0.5,partner
B1172,B1353,0.5,partner
B1172,B1355,0.5,partner
B1172,B1412,0.7,"partner,region"
B1172,B1429,0.5,partner
B1172,B1441,0.5,partner
B1172,B1453,0.5,partner
B1172,B1460,0.7,"partner,region"
B1172,B1470,0.5,partner
B1172,B1484,0.5,partner
B1172,B1578,0.5,partner
B1172,B1691,0.7,"partner,region"
B1172,B1734,0.5,partner
B1172,B1801,0.5,partner
B1172,B1807,0.5,partner
B1172,B1837,0.5,partner
B1172,B1867,0.7,"partner,region"
B1172,B1893,0.5,partner
B1172,B1919,0.7,"partner,region"
B1173,B1319,1.5,"group,partner"
B1173,B1919,1.0,group
B1173,B1176,0.5,partner
B1173,B1180,0.7,"partner,region"
B1173,B1182,0.5,partner
B1173,B1186,0.7,"partner,region"
B1173,B1187,0.5,partner
B1173,B1190,0.7,"partner,region"
B1173,B1198,0.5,partner
B1173,B1208,0.5,partner
B1173,B1209,0.7,"partner,region"
B1173,B1211,0.7,"partner,region"
B1173,B1232,0.5,partner
B1173,B1234,0.7,"partner,region"
B1173,B1244,0.7,"partner,region"
B1173,B1245,0.5,partner
B1173,B1250,0.5,partner
B1173,B1253,0.5,partner
B1173,B1256,0.5,partner
B1173,B1266,0.5,partner
B1173,B1286,0.7,"partner,region"
B1173,B1288,0.5,partner
B1173,B1294,0.5,partner
B1173,B1299,0.5,partner
B1173,B1301,0.7,"partner,region"
B1173,B1317,0.5,partner
B1173,B1321,0.5,partner
B1173,B1322,0.7,"partner,region"
B1173,B1325,0.5,partner
B1173,B1328,0.5,partner
B1173,B1330,0.5,partner
B1173,B1333,0.7,"partner,region"
B1173,B1340,0.5,partner
B1173,B1342,0.7,"partner,region"
B1173,B1351,0.5,partner
B1173,B1354,0.5,partner
B1173,B1369,0.5,partner
B1173,B1377,0.5,partner
B1173,B1380,0.5,partner
B1173,B1393,0.5,partner
B1173,B1406,0.5,partner
B1173,B1410,0.5,partner
B1173,B1415,0.5,partner
B1173,B1416,0.7,"partner,region"
B1173,B1417,0.7,"partner,region"
B1173,B1424,0.5,partner
B1173,B1426,0.5,partner
B1173,B1438,0.5,partner
B1173,B1455,0.5,partner
B1173,B1458,0.7,"partner,region"
B1173,B1476,0.5,partner
B1173,B1478,0.5,partner
B1173,B1482,0.5,partner
B1173,B1483,0.5,partner
B1173,B1486,0.5,partner
B1173,B1491,0.5,partner
B1173,B1500,0.5,partner
B1173,B1506,0.5,partner
B1173,B1515,0.5,partner
B1173,B1524,0.5,partner
B1173,B1527,0.5,partner
B1173,B1542,0.7,"partner,region"
B1173,B1545,0.5,partner
B1173,B1547,0.5,partner
B1173,B1553,0.5,partner
B1173,B1554,0.7,"partner,region"
B1173,B1556,0.7,"partner,region"
B1173,B1561,0.5,partner
B1173,B1566,0.5,partner
B1173,B1570,0.5,partner
B1173,B1571,0.7,"partner,region"
B1173,B1575,0.7,"partner,region"
B1173,B1579,0.7,"partner,region"
B1173,B1590,0.5,partner
B1173,B1591,0.7,"partner,region"
B1173,B1592,0.5,partner
B1173,B1596,0.5,partner
B1173,B1597,0.5,partner
B1173,B1603,0.5,partner
B1173,B1604,0.5,partner
B1173,B1605,0.5,partner
B1173,B1607,0.5,partner
B1173,B1610,0.5,partner
B1173,B1612,0.5,partner
B1173,B1629,0.5,partner
B1173,B1632,0.7,"partner,region"
B1173,B1647,0.5,partner
B1173,B1654,0.5,partner
B1173,B1657,0.5,partner
B1173,B1664,0.5,partner
B1173,B1671,0.5,partner
B1173,B1677,0.5,partner
B1173,B1679,0.7,"partner,region"
B1173,B1680,0.7,"partner,region"
B1173,B1682,0.5,partner
B1173,B1689,0.5,partner
B1173,B1696,0.7,"partner,region"
B1173,B1698,0.5,partner
B1173,B1705,0.7,"partner,region"
B1173,B1707,0.5,partner
B1173,B1719,0.5,partner
B1173,B1720,0.5,partner
B1173,B1723,0.7,"partner,region"
B1173,B1727,0.5,partner
B1173,B1731,0.5,partner
B1173,B1750,0.5,partner
B1173,B1751,0.5,partner
B1173,B1752,0.5,partner
B1173,B1755,0.5,partner
B1173,B1757,0.5,partner
B1173,B1770,0.7,"partner,region"
B1173,B1773,0.5,partner
B1173,B1776,0.5,partner
B1173,B1778,0.5,partner
B1173,B1782,0.7,"partner,region"
B1173,B1783,0.5,partner
B1173,B1787,0.7,"partner,region"
B1173,B1805,0.5,partner
B1173,B1806,0.5,partner
B1173,B1812,0.5,partner
B1173,B1816,0.5,partner
B1173,B1822,0.5,partner
B1173,B1835,0.5,partner
B1173,B1840,0.5,partner
B1173,B1843,0.5,partner
B1173,B1859,0.7,"partner,region"
B1173,B1876,0.5,partner
B1173,B1884,0.5,partner
B1173,B1894,0.7,"partner,region"
B1173,B1896,0.5,partner
B1173,B1897,0.5,partner
B1173,B1907,0.5,partner
B1173,B1911,0.7,"partner,region"
B1173,B1918,0.7,"partner,region"
B1173,B1925,0.5,partner
B1173,B1927,0.5,partner
B1173,B1929,0.5,partner
B1173,B1935,0.7,"partner,region"
B1173,B1937,0.7,"partner,region"
B1173,B1942,0.5,partner
B1173,B1945,0.7,"partner,region"
B1173,B1949,0.5,partner
B1173,B1953,0.5,partner
B1173,B1958,0.5,partner
B1173,B1965,0.5,partner
B1173,B1973,0.5,partner
B1173,B1984,0.7,"partner,region"
B1173,B1987,0.5,partner
B1173,B1993,0.5,partner
B1173,B1994,0.5,partner
B1173,B1999,0.5,partner
B1173,B1212,0.2,region
B1173,B1433,0.2,region
B1173,B1468,0.2,region
B1173,B1479,0.2,region
B1173,B1516,0.2,region
B1173,B1522,0.2,region
B1173,B1534,0.2,region
B1173,B1569,0.2,region
B1173,B1620,0.2,region
B1173,B1649,0.2,region
B1173,B1661,0.2,region
B1173,B1700,0.2,region
B1173,B1849,0.2,region
B1173,B1906,0.2,region
B1174,B1542,1.0,group
B1174,B1231,0.5,partner
B1174,B1339,0.5,partner
B1174,B1360,0.5,partner
B1174,B1444,0.7,"partner,region"
B1174,B1445,0.5,partner
B1174,B1469,0.7,"partner,region"
B1174,B1729,0.5,partner
B1174,B1743,0.7,"partner,region"
B1174,B1779,0.7,"partner,region"
B1174,B1877,0.7,"partner,region"
B1174,B1888,0.7,"partner,region"
B1174,B1971,0.5,partner
B1174,B1991,0.5,partner
B1174,B1995,0.7,"partner,region"
B1174,B1275,0.2,region
B1174,B1318,0.2,region
B1174,B1329,0.2,region
B1174,B1372,0.2,region
B1174,B1427,0.2,region
B1174,B1564,0.2,region
B1174,B1585,0.2,region
B1174,B1638,0.2,region
B1174,B1681,0.2,region
B1174,B1692,0.2,region
B1174,B1777,0.2,region
B1174,B1889,0.2,region
B1174,B1920,0.2,region
B1174,B1956,0.2,region
B1175,B1218,0.7,"partner,region"
B1175,B1252,0.7,"partner,region"
B1175,B1433,0.5,partner
B1175,B1440,0.5,partner
B1175,B1534,0.5,partner
B1175,B1785,0.7,"partner,region"
B1175,B1934,0.7,"partner,region"
B1175,B1198,0.2,region
B1175,B1265,0.2,region
B1175,B1294,0.2,region
B1175,B1299,0.2,region
B1175,B1308,0.2,region
B1175,B1317,0.2,region
B1175,B1321,0.2,region
B1175,B1338,0.2,region
B1175,B1351,0.2,region
B1175,B1354,0.2,region
B1175,B1369,0.2,region
B1175,B1377,0.2,region
B1175,B1398,0.2,region
B1175,B1409,0.2,region
B1175,B1431,0.2,region
B1175,B1455,0.2,region
B1175,B1478,0.2,region
B1175,B1483,0.2,region
B1175,B1500,0.2,region
B1175,B1504,0.2,region
B1175,B1515,0.2,region
B1175,B1543,0.2,region
B1175,B1545,0.2,region
B1175,B1549,0.2,region
B1175,B1553,0.2,region
B1175,B1570,0.2,region
B1175,B1592,0.2,region
B1175,B1597,0.2,region
B1175,B1610,0.2,region
B1175,B1612,0.2,region
B1175,B1650,0.2,region
B1175,B1657,0.2,region
B1175,B1664,0.2,region
B1175,B1677,0.2,region
B1175,B1688,0.2,region
B1175,B1697,0.2,region
B1175,B1698,0.2,region
B1175,B1701,0.2,region
B1175,B1707,0.2,region
B1175,B1727,0.2,region
B1175,B1749,0.2,region
B1175,B1755,0.2,region
B1175,B1766,0.2,region
B1175,B1776,0.2,region
B1175,B1783,0.2,region
B1175,B1806,0.2,region
B1175,B1812,0.2,region
B1175,B1830,0.2,region
B1175,B1835,0.2,region
B1175,B1852,0.2,region
B1175,B1876,0.2,region
B1175,B1881,0.2,region
B1175,B1884,0.2,region
B1175,B1916,0.2,region
B1175,B1930,0.2,region
B1175,B1949,0.2,region
B1175,B1954,0.2,region
B1175,B1975,0.2,region
B1175,B1980,0.2,region
B1175,B1987,0.2,region
B1175,B1999,0.2,region
B1176,B1302,1.0,group
B1176,B1180,0.5,partner
B1176,B1182,0.5,partner
B1176,B1186,0.5,partner
B1176,B1187,0.5,partner
B1176,B1190,0.5,partner
B1176,B1198,0.5,partner
B1176,B1208,0.5,partner
B1176,B1209,0.5,partner
B1176,B1211,0.5,partner
B1176,B1232,0.5,partner
B1176,B1234,0.5,partner
B1176,B1244,0.5,partner
B1176,B1245,0.5,partner
B1176,B1250,0.7,"partner,region"
B1176,B1253,0.7,"partner,region"
B1176,B1256,0.7,"partner,region"
B1176,B1266,0.7,"partner,region"
B1176,B1286,0.5,partner
B1176,B1288,0.7,"partner,region"
B1176,B1294,0.5,partner
B1176,B1299,0.5,partner
B1176,B1301,0.5,partner
B1176,B1317,0.5,partner
B1176,B1319,0.7,"partner,region"
B1176,B1321,0.5,partner
B1176,B1322,0.5,partner
B1176,B1325,0.5,partner
B1176,B1328,0.5,partner
B1176,B1330,0.5,partner
B1176,B1333,0.5,partner
B1176,B1340,0.5,partner
B1176,B1342,0.5,partner
B1176,B1351,0.5,partner
B1176,B1354,0.5,partner
B1176,B1369,0.5,partner
B1176,B1377,0.5,partner
B1176,B1380,0.7,"partner,region"
B1176,B1393,0.5,partner
B1176,B1406,0.7,"partner,region"
B1176,B1410,0.5,partner
B1176,B1415,0.5,partner
B1176,B1416,0.5,partner
B1176,B1417,0.5,partner
B1176,B1424,0.5,partner
B1176,B1426,0.5,partner
B1176,B1438,0.5,partner
B1176,B1455,0.5,partner
B1176,B1458,0.5,partner
B1176,B1476,0.5,partner
B1176,B1478,0.5,partner
B1176,B1482,0.5,partner
B1176,B1483,0.5,partner
B1176,B1486,0.7,"partner,region"
B1176,B1491,0.7,"partner,region"
B1176,B1500,0.5,partner
B1176,B1506,0.7,"partner,region"
B1176,B1515,0.5,partner
B1176,B1524,0.5,partner
B1176,B1527,0.7,"partner,region"
B1176,B1542,0.5,partner
B1176,B1545,0.5,partner
B1176,B1547,0.5,partner
B1176,B1553,0.5,partner
B1176,B1554,0.5,partner
B1176,B1556,0.5,partner
B1176,B1561,0.7,"partner,region"
B1176,B1566,0.7,"partner,region"
B1176,B1570,0.5,partner
B1176,B1571,0.5,partner
B1176,B1575,0.5,partner
B1176,B1579,0.5,partner
B1176,B1590,0.7,"partner,region"
B1176,B1591,0.5,partner
B1176,B1592,0.5,partner
B1176,B1596,0.5,partner
B1176,B1597,0.5,partner
B1176,B1603,0.7,"partner,region"
B1176,B1604,0.5,partner
B1176,B1605,0.7,"partner,region"
B1176,B1607,0.7,"partner,region"
B1176,B1610,0.5,partner
B1176,B1612,0.5,partner
B1176,B1629,0.5,partner
B1176,B1632,0.5,partner
B1176,B1647,0.7,"partner,region"
B1176,B1654,0.5,partner
B1176,B1657,0.5,partner
B1176,B1664,0.5,partner
B1176,B1671,0.7,"partner,region"
B1176,B1677,0.5,partner
B1176,B1679,0.5,partner
B1176,B1680,0.5,partner
B1176,B1682,0.5,partner
B1176,B1689,0.7,"partner,region"
B1176,B1696,0.5,partner
B1176,B1698,0.5,partner
B1176,B1705,0.5,partner
B1176,B1707,0.5,partner
B1176,B1719,0.7,"partner,region"
B1176,B1720,0.7,"partner,region"
B1176,B1723,0.5,partner
B1176,B1727,0.5,partner
B1176,B1731,0.7,"partner,region"
B1176,B1750,0.7,"partner,region"
B1176,B1751,0.5,partner
B1176,B1752,0.7,"partner,region"
B1176,B1755,0.5,partner
B1176,B1757,0.5,partner
B1176,B1770,0.5,partner
B1176,B1773,0.7,"partner,region"
B1176,B1776,0.5,partner
B1176,B1778,0.5,partner
B1176,B1782,0.5,partner
B1176,B1783,0.5,partner
B1176,B1787,0.5,partner
B1176,B1805,0.5,partner
B1176,B1806,0.5,partner
B1176,B1812,0.5,partner
B1176,B1816,0.7,"partner,region"
B1176,B1822,0.5,partner
B1176,B1835,0.5,partner
B1176,B1840,0.5,partner
B1176,B1843,0.7,"partner,region"
B1176,B1859,0.5,partner
B1176,B1876,0.5,partner
B1176,B1884,0.5,partner
B1176,B1894,0.5,partner
B1176,B1896,0.7,"partner,region"
B1176,B1897,0.7,"partner,region"
B1176,B1907,0.5,partner
B1176,B1911,0.5,partner
B1176,B1918,0.5,partner
B1176,B1925,0.5,partner
B1176,B1927,0.7,"partner,region"
B1176,B1929,0.7,"partner,region"
B1176,B1935,0.5,partner
B1176,B1937,0.5,partner
B1176,B1942,0.7,"partner,region"
B1176,B1945,0.5,partner
B1176,B1949,0.5,partner
B1176,B1953,0.5,partner
B1176,B1958,0.7,"partner,region"
B1176,B1965,0.7,"partner,region"
B1176,B1973,0.5,partner
B1176,B1984,0.5,partner
B1176,B1987,0.5,partner
B1176,B1993,0.7,"partner,region"
B1176,B1994,0.7,"partner,region"
B1176,B1999,0.5,partner
B1176,B1184,0.2,region
B1176,B1344,0.2,region
B1176,B1505,0.2,region
B1176,B1568,0.2,region
B1176,B1641,0.2,region
B1176,B1836,0.2,region
B1176,B1841,0.2,region
B1176,B1850,0.2,region
B1176,B1922,0.2,region
B1176,B1959,0.2,region
B1177,B1526,1.0,group
B1177,B1734,1.0,group
B1177,B1805,1.0,group
B1177,B1183,0.7,"partner,region"
B1177,B1228,0.5,partner
B1177,B1248,0.5,partner
B1177,B1289,0.5,partner
B1177,B1335,0.5,partner
B1177,B1397,0.5,partner
B1177,B1411,0.5,partner
B1177,B1538,0.5,partner
B1177,B1550,0.7,"partner,region"
B1177,B1676,0.7,"partner,region"
B1177,B1684,0.7,"partner,region"
B1177,B1715,0.7,"partner,region"
B1177,B1754,0.5,partner
B1177,B1789,0.5,partner
B1177,B1800,0.5,partner
B1177,B1809,0.5,partner
B1177,B1842,0.5,partner
B1177,B1845,0.5,partner
B1177,B1900,0.7,"partner,region"
B1177,B1931,0.7,"partner,region"
B1178,B1673,1.0,group
B1178,B1213,0.7,"partner,region"
B1178,B1214,0.7,"partner,region"
B1178,B1233,0.5,partner
B1178,B1264,0.7,"partner,region"
B1178,B1275,0.5,partner
B1178,B1310,0.7,"partner,region"
B1178,B1318,0.5,partner
B1178,B1329,0.5,partner
B1178,B1372,0.5,partner
B1178,B1427,0.5,partner
B1178,B1494,0.7,"partner,region"
B1178,B1562,0.5,partner
B1178,B1564,0.5,partner
B1178,B1585,0.5,partner
B1178,B1630,0.7,"partner,region"
B1178,B1638,0.5,partner
B1178,B1681,0.5,partner
B1178,B1920,0.5,partner
B1178,B1921,0.5,partner
B1178,B1932,0.5,partner
B1178,B1956,0.5,partner
B1178,B1986,0.5,partner
B1178,B1339,0.2,region
B1178,B1813,0.2,region
B1178,B1997,0.2,region
B1179,B1922,1.0,group
B1179,B1981,1.0,group
B1179,B1398,0.5,partner
B1179,B1477,0.7,"partner,region"
B1179,B1516,0.5,partner
B1179,B1543,0.5,partner
B1179,B1648,0.7,"partner,region"
B1179,B1697,0.5,partner
B1179,B1917,0.7,"partner,region"
B1179,B1975,0.5,partner
B1179,B1979,0.7,"partner,region"
B1179,B1980,0.5,partner
B1179,B1182,0.2,region
B1179,B1187,0.2,region
B1179,B1208,0.2,region
B1179,B1232,0.2,region
B1179,B1245,0.2,region
B1179,B1325,0.2,region
B1179,B1328,0.2,region
B1179,B1330,0.2,region
B1179,B1340,0.2,region
B1179,B1393,0.2,region
B1179,B1396,0.2,region
B1179,B1410,0.2,region
B1179,B1415,0.2,region
B1179,B1424,0.2,region
B1179,B1426,0.2,region
B1179,B1428,0.2,region
B1179,B1438,0.2,region
B1179,B1440,0.2,region
B1179,B1443,0.2,region
B1179,B1476,0.2,region
B1179,B1482,0.2,region
B1179,B1524,0.2,region
B1179,B1547,0.2,region
B1179,B1596,0.2,region
B1179,B1601,0.2,region
B1179,B1604,0.2,region
B1179,B1629,0.2,region
B1179,B1654,0.2,region
B1179,B1666,0.2,region
B1179,B1682,0.2,region
B1179,B1718,0.2,region
B1179,B1725,0.2,region
B1179,B1751,0.2,region
B1179,B1757,0.2,region
B1179,B1778,0.2,region
B1179,B1805,0.2,region
B1179,B1822,0.2,region
B1179,B1840,0.2,region
B1179,B1907,0.2,region
B1179,B1925,0.2,region
B1179,B1953,0.2,region
B1179,B1973,0.2,region
B1180,B1836,1.0,group
B1180,B1862,1.0,group
B1180,B1182,0.5,partner
B1180,B1186,0.7,"partner,region"
B1180,B1187,0.5,partner
B1180,B1190,0.7,"partner,region"
B1180,B1198,0.5,partner
B1180,B1208,0.5,partner
B1180,B1209,0.7,"partner,region"
B1180,B1211,0.7,"partner,region"
B1180,B1232,0.5,partner
B1180,B1234,0.7,"partner,region"
B1180,B1244,0.7,"partner,region"
B1180,B1245,0.5,partner
B1180,B1250,0.5,partner
B1180,B1253,0.5,partner
B1180,B1256,0.5,partner
B1180,B1266,0.5,partner
B1180,B1286,0.7,"partner,region"
B1180,B1288,0.5,partner
B1180,B1294,0.5,partner
B1180,B1299,0.5,partner
B1180,B1301,0.7,"partner,region"
B1180,B1317,0.5,partner
B1180,B1319,0.5,partner
B1180,B1321,0.5,partner
B1180,B1322,0.7,"partner,region"
B1180,B1325,0.5,partner
B1180,B1328,0.5,partner
B1180,B1330,0.5,partner
B1180,B1333,0.7,"partner,region"
B1180,B1340,0.5,partner
B1180,B1342,0.7,"partner,region"
B1180,B1351,0.5,partner
B1180,B1354,0.5,partner
B1180,B1369,0.5,partner
B1180,B1377,0.5,partner
B1180,B1380,0.5,partner
B1180,B1393,0.5,partner
B1180,B1406,0.5,partner
B1180,B1410,0.5,partner
B1180,B1415,0.5,partner
B1180,B1416,0.7,"partner,region"
B1180,B1417,0.7,"partner,region"
B1180,B1424,0.5,partner
B1180,B1426,0.5,partner
B1180,B1438,0.5,partner
B1180,B1455,0.5,partner
B1180,B1458,0.7,"partner,region"
