borrower_id,t,state,is_stressed,own_lagged_risk,neighbor_stress_fraction,regional_shock_index,ground_truth_reason,group_id,partner_id,region_id,loan_amount,term_months,repayment_interval,current_savings,individual_risk_score
B1612,11,2,1,1,0.5,0,Isolated Stress,G0050,145.0,Philippines_R0,225.0,8.0,irregular,22.41,0.112455785
B1613,11,0,0,0,0.16666666666666666,0,,G0221,397.0,Tanzania_R1,5000.0,4.0,bullet,252.99,0.028830085
B1614,11,0,0,0,0.0,0,,G0084,386.0,Kenya_R1,500.0,8.0,irregular,132.81,0.044948086
B1615,11,1,1,1,0.5,0,Contagion-Driven Stress,G0053,133.0,Kenya_R1,350.0,11.0,monthly,94.4,0.09989497
B1616,11,0,0,0,0.0,0,,G0137,78.0,Mali_R3,1250.0,10.0,bullet,255.6,0.09996127
B1617,11,1,1,1,0.5,0,Contagion-Driven Stress,G0094,288.0,Nigeria_R2,400.0,19.0,bullet,39.36,0.09352203
B1618,11,1,1,1,0.2,0,Contagion-Driven Stress,G0056,219.0,Indonesia_R1,600.0,14.0,bullet,45.04,0.056591853
B1619,11,0,0,0,0.25,0,,G0129,143.0,Peru_R2,850.0,14.0,monthly,47.38,0.06854932
B1620,11,1,1,1,0.2,0,Contagion-Driven Stress,G0195,126.0,Philippines_R3,550.0,14.0,monthly,54.85,0.081043325
B1621,11,0,0,0,0.3333333333333333,0,,G0010,188.0,Ecuador_R3,1000.0,12.0,monthly,317.26,0.06945967
B1622,11,0,0,0,0.8,0,,G0076,146.0,Armenia_R2,1475.0,26.0,monthly,180.63,0.09845462
B1623,11,0,0,0,0.2,0,,G0012,15.0,Samoa_R0,600.0,14.0,irregular,93.77,0.08653961
B1624,11,0,0,0,0.0,0,,G0046,63.0,Tajikistan_R3,650.0,20.0,monthly,53.04,0.07748853
B1625,11,2,1,1,0.0,0,Isolated Stress,G0268,154.0,Colombia_R1,300.0,13.0,monthly,35.01,0.09204117
B1626,11,0,0,0,0.4,0,,G0269,455.0,Pakistan_R3,300.0,14.0,monthly,61.73,0.06915503
B1627,11,1,1,1,0.0,0,Isolated Stress,G0223,133.0,Kenya_R3,150.0,14.0,monthly,34.85,0.07096492
B1628,11,0,0,0,0.0,0,,G0115,119.0,Peru_R1,900.0,6.0,irregular,111.25,0.030242216
B1629,11,0,0,0,0.0,0,,G0109,145.0,Philippines_R2,375.0,11.0,irregular,25.24,0.17824167
B1630,11,0,0,0,0.0,0,,G0127,311.0,Cambodia_R1,200.0,8.0,monthly,33.46,0.04245515
B1631,11,2,1,1,0.6666666666666666,0,Isolated Stress,G0294,80.0,Palestine_R1,1500.0,39.0,monthly,180.39,0.10929265
B1632,11,0,0,1,0.3333333333333333,0,,G0222,145.0,Philippines_R3,425.0,13.0,irregular,49.24,0.0950281
B1633,11,1,1,1,0.3333333333333333,0,Isolated Stress,G0286,188.0,Ecuador_R3,1500.0,14.0,monthly,506.94,0.1043853
B1634,11,0,0,0,0.0,0,,G0281,246.0,Guatemala_R2,150.0,8.0,monthly,35.23,0.039445058
B1635,11,1,1,0,0.4,0,Isolated Stress,G0117,169.0,Armenia_R3,1675.0,30.0,monthly,363.58,0.12607016
B1636,11,0,0,0,0.2,0,,G0292,177.0,Colombia_R2,300.0,14.0,bullet,52.42,0.08921852
B1637,11,0,0,0,0.0,0,,G0103,171.0,Kyrgyzstan_R0,450.0,19.0,monthly,80.41,0.05119368
B1638,11,0,0,0,0.6,1,,G0334,311.0,Cambodia_R2,175.0,8.0,monthly,37.15,0.044375334
B1639,11,0,0,0,0.3333333333333333,0,,G0233,305.0,Zimbabwe_R3,500.0,8.0,irregular,129.46,0.046314728
B1640,11,2,1,1,0.3333333333333333,0,Independent Regional Shock,G0027,246.0,Guatemala_R0,1575.0,14.0,monthly,410.51,0.070342004
B1641,11,0,0,0,0.4,0,,G0156,123.0,Philippines_R1,125.0,8.0,irregular,12.69,0.18678889
B1642,11,0,0,0,0.25,0,,G0211,388.0,Kenya_R2,575.0,8.0,monthly,115.02,0.04927064
B1643,11,0,0,0,0.75,0,,G0299,167.0,El Salvador_R0,400.0,14.0,monthly,69.43,0.04569125
B1644,11,0,0,0,0.2,0,,G0149,81.0,El Salvador_R0,200.0,14.0,monthly,62.23,0.08569094
B1645,11,1,1,0,0.0,0,Isolated Stress,G0178,169.0,Armenia_R3,2000.0,26.0,monthly,478.85,0.10988387
B1646,11,0,0,0,0.25,0,,G0003,249.0,United States_R2,1000.0,14.0,monthly,209.75,0.054548483
B1647,11,0,0,0,0.0,0,,G0014,145.0,Philippines_R1,550.0,7.0,irregular,46.54,0.040899694
B1648,11,0,0,0,0.2,0,,G0292,125.0,Philippines_R2,250.0,8.0,irregular,57.92,0.060408454
B1649,11,0,0,0,0.2,0,,G0098,144.0,Philippines_R3,1100.0,8.0,irregular,93.68,0.06078507
B1650,11,1,1,1,0.4,0,Contagion-Driven Stress,G0116,144.0,Philippines_R0,675.0,7.0,irregular,102.03,0.043176763
B1651,11,0,0,0,0.5,0,,G0087,167.0,El Salvador_R0,700.0,17.0,monthly,65.0,0.07262023
B1652,11,0,0,0,0.25,0,,G0030,202.0,Kenya_R0,750.0,11.0,bullet,193.22,0.11005231
B1653,11,1,1,0,0.6,1,Independent Regional Shock,G0174,15.0,Samoa_R1,450.0,14.0,irregular,50.34,0.08860276
B1654,11,0,0,0,0.6,0,,G0038,145.0,Philippines_R2,500.0,10.0,irregular,83.78,0.04985732
B1655,11,0,0,0,0.3333333333333333,0,,G0273,138.0,Kenya_R2,800.0,14.0,monthly,254.96,0.056860812
B1656,11,0,0,0,0.0,0,,G0264,133.0,Kenya_R2,1250.0,20.0,monthly,139.12,0.058220766
B1657,11,2,1,1,0.25,0,Isolated Stress,G0227,145.0,Philippines_R0,400.0,8.0,irregular,80.94,0.086926006
B1658,11,0,0,1,0.25,0,,G0066,100.0,Tajikistan_R0,850.0,14.0,monthly,149.41,0.085232824
B1659,11,0,0,0,0.16666666666666666,0,,G0032,329.0,Uganda_R2,375.0,21.0,irregular,20.79,0.044987567
B1660,11,0,0,0,0.0,0,,G0178,23.0,Mozambique_R0,275.0,18.0,monthly,79.15,0.05206961
B1661,11,0,0,0,0.5,0,,G0289,126.0,Philippines_R3,300.0,8.0,monthly,21.21,0.099288486
B1662,11,1,1,0,0.25,0,Isolated Stress,G0268,119.0,Peru_R2,1275.0,6.0,irregular,245.15,0.07787141
B1663,11,0,0,0,0.0,0,,G0298,80.0,Palestine_R0,3000.0,33.0,monthly,654.61,0.122389674
B1664,11,0,0,1,0.0,0,,G0003,145.0,Philippines_R0,550.0,7.0,irregular,131.19,0.027578063
B1665,11,0,0,1,0.2,0,,G0245,244.0,Colombia_R1,375.0,6.0,monthly,96.22,0.10564551
B1666,11,0,0,0,0.0,0,,G0024,126.0,Philippines_R2,225.0,8.0,irregular,28.35,0.032238375
B1667,11,0,0,1,0.5,1,,G0198,110.0,Bolivia_R0,1000.0,22.0,monthly,52.99,0.13341886
B1668,11,0,0,0,0.16666666666666666,0,,G0192,245.0,Pakistan_R3,200.0,14.0,monthly,53.41,0.09397321
B1669,11,0,0,0,0.16666666666666666,0,,G0088,416.0,Myanmar (Burma)_R3,2975.0,14.0,bullet,626.82,0.056821138
B1670,11,0,0,0,0.4,0,,G0195,188.0,Ecuador_R1,1700.0,17.0,monthly,511.42,0.095721014
B1671,11,1,1,1,0.75,0,Isolated Stress,G0185,145.0,Philippines_R1,400.0,13.0,irregular,118.57,0.072383374
B1672,11,2,1,1,0.8,0,Isolated Stress,G0226,171.0,Kyrgyzstan_R0,1950.0,25.0,monthly,590.85,0.10358283
B1673,11,0,0,0,0.0,0,,G0026,171.0,Kyrgyzstan_R0,2525.0,13.0,monthly,493.71,0.08288721
B1674,11,0,0,0,0.2,1,,G0065,131.0,United States_R0,4375.0,24.0,monthly,656.64,0.04875577
B1675,11,0,0,0,0.6,0,,G0039,138.0,Kenya_R0,225.0,14.0,monthly,64.68,0.06603316
B1676,11,0,0,0,0.16666666666666666,0,,G0080,58.0,Paraguay_R2,3125.0,6.0,irregular,579.34,0.07246032
B1677,11,0,0,0,0.4,0,,G0112,145.0,Philippines_R0,175.0,8.0,irregular,18.38,0.08305824
B1678,11,1,1,1,0.25,0,Isolated Stress,G0302,143.0,Peru_R3,375.0,14.0,monthly,114.93,0.10846628
B1679,11,0,0,0,0.5,0,,G0104,145.0,Philippines_R3,300.0,11.0,irregular,94.43,0.13165705
B1680,11,0,0,0,0.0,0,,G0137,145.0,Philippines_R3,275.0,8.0,irregular,52.22,0.070407346
B1681,11,0,0,0,0.6666666666666666,1,,G0274,311.0,Cambodia_R2,125.0,8.0,monthly,9.09,0.1400465
B1682,11,0,0,0,0.16666666666666666,0,,G0240,145.0,Philippines_R2,275.0,11.0,irregular,45.75,0.08077401
B1683,11,0,0,0,0.0,0,,G0276,154.0,Colombia_R2,1025.0,21.0,monthly,298.34,0.052040126
B1684,11,1,1,0,0.3333333333333333,0,Contagion-Driven Stress,G0213,58.0,Paraguay_R2,6175.0,6.0,irregular,1979.29,0.13448665
B1685,11,0,0,0,0.5,0,,G0332,177.0,Colombia_R0,175.0,8.0,bullet,19.43,0.073607124
B1686,11,0,0,0,0.0,0,,G0055,156.0,Kenya_R0,525.0,16.0,monthly,36.8,0.04333043
B1687,11,2,1,1,0.3333333333333333,0,Isolated Stress,G0333,171.0,Kyrgyzstan_R2,1925.0,13.0,monthly,602.92,0.13008663
B1688,11,0,0,0,0.5,0,,G0111,144.0,Philippines_R0,1000.0,8.0,irregular,166.82,0.075167835
B1689,11,2,1,1,0.5,0,Isolated Stress,G0161,145.0,Philippines_R1,200.0,14.0,irregular,42.51,0.07943822
B1690,11,0,0,0,0.0,0,,G0248,287.0,Uganda_R1,575.0,24.0,monthly,195.74,0.06609867
B1691,11,0,0,0,0.2,0,,G0013,199.0,El Salvador_R1,500.0,14.0,bullet,34.98,0.05057961
B1692,11,2,1,1,0.25,1,Isolated Stress,G0271,9.0,Cambodia_R2,1200.0,20.0,monthly,293.39,0.06903433
B1693,11,0,0,0,0.25,0,,G0211,185.0,Jordan_R3,600.0,18.0,monthly,43.34,0.053661462
B1694,11,2,1,1,0.0,0,Isolated Stress,G0140,245.0,Pakistan_R3,350.0,14.0,monthly,56.92,0.0457206
B1695,11,1,1,1,0.6666666666666666,0,Isolated Stress,G0294,169.0,Armenia_R1,1075.0,26.0,monthly,312.98,0.06306331
B1696,11,0,0,0,0.0,0,,G0009,145.0,Philippines_R3,250.0,8.0,irregular,45.01,0.07581849
B1697,11,0,0,0,0.16666666666666666,0,,G0025,125.0,Philippines_R0,225.0,13.0,irregular,78.56,0.06740318
B1698,11,0,0,0,0.2,0,,G0312,145.0,Philippines_R0,200.0,8.0,irregular,43.54,0.07485632
B1699,11,0,0,0,0.2,0,,G0023,137.0,Ecuador_R0,1325.0,8.0,irregular,193.91,0.09257443
B1700,11,0,0,0,0.16666666666666666,0,,G0295,123.0,Philippines_R3,600.0,8.0,irregular,69.62,0.056072414
B1701,11,0,0,0,0.0,0,,G0115,126.0,Philippines_R0,275.0,12.0,monthly,42.67,0.070576236
B1702,11,0,0,0,0.0,0,,G0281,163.0,Uganda_R0,350.0,10.0,monthly,56.62,0.046308093
B1703,11,0,0,0,0.3333333333333333,0,,G0205,428.0,India_R3,750.0,13.0,monthly,52.96,0.070833005
B1704,11,1,1,0,0.5,1,Independent Regional Shock,G0284,182.0,Liberia_R1,175.0,11.0,irregular,28.15,0.052090235
B1705,11,1,1,1,0.0,0,Isolated Stress,G0328,145.0,Philippines_R3,450.0,14.0,irregular,85.17,0.056442033
B1706,11,0,0,0,0.2,0,,G0149,96.0,Nicaragua_R1,825.0,14.0,monthly,220.13,0.07577229
B1707,11,0,0,0,0.5,0,,G0289,145.0,Philippines_R0,275.0,7.0,irregular,67.93,0.03912127
B1708,11,0,0,1,0.0,0,,G0250,167.0,El Salvador_R0,400.0,14.0,irregular,105.05,0.07085179
B1709,11,0,0,0,0.25,0,,G0265,139.0,Peru_R0,550.0,14.0,monthly,28.88,0.040792953
B1710,11,1,1,0,0.0,0,Isolated Stress,G0048,133.0,Kenya_R1,300.0,14.0,monthly,34.59,0.06517862
B1711,11,2,1,1,0.2,0,Isolated Stress,G0195,185.0,Jordan_R3,750.0,15.0,monthly,186.38,0.065508604
B1712,11,0,0,0,0.0,1,,G0272,428.0,India_R1,150.0,14.0,monthly,29.28,0.0278625
B1713,11,0,0,0,0.2,0,,G0062,187.0,Burkina Faso_R2,1175.0,8.0,monthly,60.62,0.11941216
B1714,11,0,0,0,0.5,0,,G0305,164.0,Kenya_R0,425.0,13.0,irregular,123.82,0.07887118
B1715,11,2,1,1,0.6666666666666666,0,Isolated Stress,G0294,58.0,Paraguay_R2,200.0,14.0,monthly,56.37,0.091460586
B1716,11,0,0,0,0.5,0,,G0170,105.0,Senegal_R0,5425.0,8.0,monthly,1163.8,0.05570986
B1717,11,0,0,0,0.0,0,,G0167,77.0,Lebanon_R1,500.0,15.0,monthly,34.97,0.0463626
B1718,11,0,0,0,0.4,0,,G0244,144.0,Philippines_R2,450.0,6.0,irregular,125.98,0.01852463
B1719,11,1,1,1,0.5,0,Independent Regional Shock,G0050,145.0,Philippines_R1,525.0,8.0,irregular,118.18,0.059984796
B1720,11,0,0,0,0.0,0,,G0264,145.0,Philippines_R1,225.0,8.0,irregular,64.03,0.0824301
B1721,11,0,0,0,0.16666666666666666,0,,G0093,156.0,Kenya_R2,150.0,14.0,monthly,41.33,0.044046048
B1722,11,0,0,0,0.75,0,,G0301,163.0,Uganda_R3,425.0,8.0,monthly,123.63,0.07740197
B1723,11,2,1,1,0.16666666666666666,0,Independent Regional Shock,G0252,145.0,Philippines_R3,425.0,8.0,irregular,87.3,0.116962336
B1724,11,0,0,0,0.0,0,,G0335,56.0,Azerbaijan_R1,775.0,20.0,monthly,71.38,0.041409317
B1725,11,0,0,0,0.0,0,,G0317,144.0,Philippines_R2,800.0,8.0,irregular,201.08,0.07480054
B1726,11,0,0,0,0.0,0,,G0115,188.0,Ecuador_R3,900.0,14.0,monthly,212.53,0.054548483
B1727,11,1,1,1,0.3333333333333333,0,Isolated Stress,G0201,145.0,Philippines_R0,200.0,8.0,irregular,54.54,0.10685308
B1728,11,1,1,1,0.5,1,Independent Regional Shock,G0028,411.0,Solomon Islands_R1,425.0,11.0,irregular,42.91,0.110613495
B1729,11,0,0,0,0.6,0,,G0015,204.0,Cambodia_R3,500.0,26.0,monthly,54.25,0.09762425
B1730,11,0,0,0,0.4,0,,G0180,163.0,Uganda_R0,1025.0,14.0,monthly,325.05,0.05239207
B1731,11,1,1,1,0.5,0,Independent Regional Shock,G0001,145.0,Philippines_R1,425.0,14.0,irregular,116.87,0.14056547
B1732,11,0,0,0,0.75,0,,G0161,100.0,Tajikistan_R2,775.0,14.0,monthly,249.91,0.056860812
B1733,11,2,1,1,0.5,0,Isolated Stress,G0280,87.0,Tanzania_R3,650.0,9.0,irregular,180.45,0.096624434
B1734,11,0,0,0,0.5,0,,G0166,199.0,El Salvador_R2,1000.0,14.0,bullet,229.15,0.063041985
B1735,11,0,0,0,0.0,0,,G0228,164.0,Kenya_R2,500.0,13.0,irregular,123.12,0.04455434
B1736,11,0,0,0,0.6,0,,G0057,63.0,Tajikistan_R2,200.0,11.0,monthly,63.35,0.09317967
B1737,11,0,0,0,0.4,0,,G0063,63.0,Tajikistan_R0,250.0,14.0,monthly,55.91,0.06537958
B1738,11,0,0,0,0.0,0,,G0084,190.0,Ecuador_R2,1125.0,18.0,monthly,269.68,0.051212423
B1739,11,0,0,0,0.5,0,,G0068,306.0,Panama_R3,6000.0,41.0,irregular,581.66,0.066801876
B1740,11,0,0,0,0.8333333333333334,0,,G0190,288.0,Nigeria_R2,125.0,14.0,bullet,24.02,0.07199716
B1741,11,0,0,0,0.0,0,,G0009,161.0,Rwanda_R0,3300.0,6.0,irregular,874.23,0.08247101
B1742,11,0,0,0,0.8,1,,G0260,48.0,Bolivia_R0,450.0,5.0,monthly,59.08,0.03287913
B1743,11,1,1,0,0.16666666666666666,1,Independent Regional Shock,G0088,204.0,Cambodia_R2,375.0,13.0,monthly,41.5,0.063418135
B1744,11,2,1,1,0.5,0,Contagion-Driven Stress,G0236,156.0,Kenya_R2,550.0,13.0,monthly,79.28,0.05454317
B1745,11,0,0,0,0.3333333333333333,0,,G0061,177.0,Colombia_R0,725.0,26.0,bullet,88.78,0.04581039
B1746,11,0,0,0,0.5,0,,G0239,406.0,Indonesia_R0,300.0,37.0,irregular,34.34,0.10214566
B1747,11,0,0,0,0.16666666666666666,0,,G0145,296.0,Togo_R3,50.0,6.0,irregular,8.87,0.0306034
B1748,11,0,0,0,0.0,0,,G0317,81.0,El Salvador_R0,1100.0,14.0,monthly,354.59,0.05432005
B1749,11,0,0,0,0.25,0,,G0211,126.0,Philippines_R0,300.0,13.0,monthly,60.64,0.0682938
B1750,11,0,0,0,0.3333333333333333,0,,G0318,145.0,Philippines_R1,350.0,14.0,irregular,37.23,0.07104231
B1751,11,0,0,0,0.25,0,,G0309,145.0,Philippines_R2,50.0,7.0,irregular,3.65,0.026595552
B1752,11,1,1,1,0.5,0,Contagion-Driven Stress,G0236,145.0,Philippines_R1,250.0,13.0,irregular,64.71,0.076724745
B1753,11,1,1,1,0.3333333333333333,0,Contagion-Driven Stress,G0289,100.0,Tajikistan_R0,650.0,15.0,monthly,107.15,0.051134594
B1754,11,0,0,1,0.25,0,,G0058,58.0,Paraguay_R1,2375.0,7.0,monthly,704.3,0.092458196
B1755,11,0,0,0,0.0,0,,G0128,145.0,Philippines_R0,1025.0,13.0,irregular,254.05,0.061001725
B1756,11,0,0,0,0.0,0,,G0064,119.0,Peru_R2,1100.0,6.0,irregular,317.76,0.057942286
B1757,11,1,1,1,0.25,0,Independent Regional Shock,G0303,145.0,Philippines_R2,275.0,8.0,irregular,36.19,0.07173546
B1758,11,0,0,0,0.25,0,,G0290,167.0,El Salvador_R0,300.0,11.0,monthly,77.31,0.08121444
B1759,11,0,0,0,0.0,0,,G0206,161.0,Rwanda_R0,5350.0,8.0,irregular,691.32,0.05965863
B1760,11,0,0,0,0.0,0,,G0159,9.0,Cambodia_R3,1500.0,17.0,monthly,497.58,0.095721014
B1761,11,2,1,1,0.16666666666666666,0,Contagion-Driven Stress,G0070,288.0,Nigeria_R2,75.0,15.0,bullet,18.07,0.061397877
B1762,11,0,0,0,0.3333333333333333,0,,G0308,161.0,Rwanda_R0,1975.0,7.0,bullet,291.02,0.045247264
B1763,11,0,0,0,0.5,0,,G0183,98.0,Nicaragua_R2,400.0,15.0,monthly,52.34,0.07570879
B1764,11,0,0,0,0.0,0,,G0127,222.0,Uganda_R2,575.0,14.0,monthly,61.68,0.07455577
B1765,11,2,1,1,0.8,0,Isolated Stress,G0168,130.0,Mexico_R0,4050.0,8.0,monthly,1046.49,0.18131615
B1766,11,0,0,0,0.16666666666666666,0,,G0035,144.0,Philippines_R0,225.0,7.0,irregular,26.01,0.022026408
B1767,11,0,0,0,0.75,0,,G0028,247.0,Pakistan_R0,400.0,14.0,monthly,91.44,0.050059356
B1768,11,0,0,0,0.0,0,,G0277,100.0,Tajikistan_R0,775.0,14.0,monthly,100.28,0.052372765
B1769,11,2,1,1,0.5,0,Isolated Stress,G0077,442.0,Haiti_R0,1575.0,9.0,monthly,391.53,0.10660401
B1770,11,2,1,1,0.3333333333333333,0,Independent Regional Shock,G0270,145.0,Philippines_R3,300.0,8.0,irregular,88.34,0.063052095
B1771,11,0,0,0,0.5,0,,G0092,305.0,Zimbabwe_R1,1000.0,14.0,monthly,283.41,0.050400235
B1772,11,0,0,0,0.25,0,,G0316,321.0,Iraq_R0,2400.0,14.0,monthly,667.81,0.07426441
B1773,11,0,0,0,0.16666666666666666,0,,G0295,145.0,Philippines_R1,400.0,7.0,irregular,42.53,0.05286486
B1774,11,0,0,0,0.6,0,,G0214,198.0,Turkey_R0,275.0,8.0,irregular,21.04,0.11136292
B1775,11,2,1,1,0.4,0,Contagion-Driven Stress,G0184,154.0,Colombia_R2,525.0,15.0,monthly,136.33,0.041866302
B1776,11,0,0,0,0.0,0,,G0275,145.0,Philippines_R0,175.0,8.0,irregular,28.09,0.032906476
B1777,11,1,1,1,0.6,1,Isolated Stress,G0225,499.0,Cambodia_R2,1200.0,20.0,monthly,215.64,0.09466918
B1778,11,2,1,1,0.75,0,Isolated Stress,G0257,145.0,Philippines_R2,425.0,7.0,irregular,25.22,0.2027604
B1779,11,0,0,0,0.8,1,,G0282,204.0,Cambodia_R2,350.0,10.0,monthly,44.76,0.05762806
B1780,11,2,1,1,0.5,0,Isolated Stress,G0143,133.0,Kenya_R1,250.0,12.0,monthly,15.03,0.08089975
B1781,11,0,0,0,0.0,0,,G0218,119.0,Peru_R2,100.0,6.0,irregular,31.38,0.021951878
B1782,11,0,0,0,0.5,0,,G0066,145.0,Philippines_R3,500.0,8.0,irregular,61.51,0.09143293
B1783,11,0,0,0,0.16666666666666666,0,,G0145,145.0,Philippines_R0,250.0,14.0,irregular,54.3,0.07228243
B1784,11,0,0,0,0.6,0,,G0039,164.0,Kenya_R2,200.0,13.0,irregular,12.34,0.022830097
B1785,11,0,0,0,0.4,0,,G0099,136.0,Philippines_R0,125.0,8.0,irregular,31.26,0.026982209
B1786,11,2,1,1,0.3333333333333333,0,Isolated Stress,G0170,161.0,Rwanda_R0,7975.0,8.0,monthly,1171.59,0.1770755
B1787,11,2,1,1,0.2,0,Independent Regional Shock,G0247,145.0,Philippines_R3,125.0,8.0,irregular,39.92,0.13971034
B1788,11,1,1,1,0.5,0,Isolated Stress,G0071,105.0,Senegal_R0,3525.0,8.0,monthly,1115.43,0.24282986
B1789,11,0,0,0,0.5,0,,G0019,58.0,Paraguay_R3,3875.0,6.0,irregular,571.9,0.079804674
B1790,11,0,0,0,0.25,0,,G0253,137.0,Ecuador_R3,5475.0,8.0,irregular,1753.58,0.0150336595
B1791,11,0,0,0,0.4,0,,G0194,258.0,Kenya_R3,275.0,14.0,monthly,95.93,0.08006084
B1792,11,2,1,1,0.3333333333333333,0,Isolated Stress,G0307,231.0,Ghana_R0,1625.0,7.0,irregular,483.64,0.082704194
B1793,11,0,0,0,0.2,0,,G0139,119.0,Peru_R1,2050.0,8.0,monthly,622.1,0.13231033
B1794,11,0,0,0,0.3333333333333333,0,,G0060,359.0,Madagascar_R3,525.0,11.0,monthly,65.47,0.051939804
B1795,11,1,1,1,0.0,0,Isolated Stress,G0320,171.0,Kyrgyzstan_R0,1475.0,14.0,monthly,328.94,0.080019355
B1796,11,0,0,0,0.5,0,,G0311,146.0,Armenia_R3,1300.0,26.0,monthly,91.23,0.036987044
B1797,11,0,0,0,0.16666666666666666,0,,G0138,205.0,Yemen_R0,1325.0,12.0,monthly,103.98,0.04484549
B1798,11,0,0,0,0.0,0,,G0014,449.0,Ghana_R3,50.0,10.0,irregular,17.48,0.028992644
B1799,11,1,1,1,0.0,0,Isolated Stress,G0164,138.0,Kenya_R1,200.0,14.0,monthly,29.6,0.034463085
B1800,11,0,0,1,0.2,0,,G0072,58.0,Paraguay_R0,4600.0,27.0,monthly,1262.49,0.14683166
B1801,11,0,0,0,0.0,0,,G0153,199.0,El Salvador_R2,450.0,14.0,bullet,131.4,0.04160513
B1802,11,2,1,1,0.16666666666666666,0,Contagion-Driven Stress,G0147,133.0,Kenya_R0,300.0,14.0,monthly,92.22,0.053590715
B1803,11,0,0,1,0.2,0,,G0063,148.0,Sierra Leone_R2,1275.0,10.0,monthly,445.34,0.11906974
B1804,11,0,0,0,0.0,0,,G0178,63.0,Tajikistan_R1,600.0,14.0,monthly,73.47,0.046332013
B1805,11,0,0,1,0.3333333333333333,0,,G0166,145.0,Philippines_R2,300.0,11.0,irregular,18.63,0.1474407
B1806,11,0,0,0,0.25,0,,G0328,145.0,Philippines_R0,350.0,8.0,irregular,60.68,0.07033855
B1807,11,0,0,0,0.16666666666666666,0,,G0232,199.0,El Salvador_R2,800.0,20.0,monthly,71.22,0.041409317
B1808,11,1,1,1,0.75,0,Isolated Stress,G0293,202.0,Kenya_R0,575.0,11.0,bullet,32.62,0.08041967
B1809,11,0,0,0,0.75,0,,G0198,58.0,Paraguay_R1,1500.0,17.0,monthly,237.19,0.076620944
B1810,11,1,1,1,0.0,0,Isolated Stress,G0054,77.0,Lebanon_R0,1500.0,17.0,monthly,427.68,0.0725857
B1811,11,0,0,0,0.25,0,,G0283,167.0,El Salvador_R0,750.0,14.0,irregular,164.89,0.06295397
B1812,11,0,0,0,0.2,0,,G0107,145.0,Philippines_R0,450.0,11.0,irregular,64.73,0.08560318
B1813,11,0,0,0,0.6,0,,G0038,106.0,Cambodia_R1,350.0,26.0,monthly,86.21,0.03907615
B1814,11,2,1,1,0.5,0,Isolated Stress,G0036,176.0,Nicaragua_R1,1750.0,50.0,monthly,209.31,0.13423382
B1815,11,0,0,0,0.2,0,,G0139,239.0,Albania_R1,400.0,13.0,monthly,21.73,0.08753281
B1816,11,2,1,1,0.25,0,Isolated Stress,G0108,145.0,Philippines_R1,275.0,10.0,irregular,76.81,0.06061618
B1817,11,0,0,0,0.0,0,,G0178,294.0,Mexico_R1,825.0,13.0,irregular,195.63,0.07331326
B1818,11,1,1,1,0.5,0,Isolated Stress,G0031,138.0,Kenya_R3,350.0,8.0,monthly,97.54,0.06539663
B1819,11,0,0,0,0.2,0,,G0012,202.0,Kenya_R1,975.0,9.0,bullet,60.14,0.13307531
B1820,11,0,0,0,0.5,0,,G0219,245.0,Pakistan_R1,975.0,14.0,monthly,293.61,0.050400235
B1821,11,0,0,0,0.5,0,,G0092,9.0,Cambodia_R3,1500.0,17.0,monthly,353.79,0.0702378
B1822,11,1,1,1,0.16666666666666666,0,Isolated Stress,G0273,145.0,Philippines_R2,175.0,7.0,irregular,38.33,0.064502954
B1823,11,0,0,0,0.4,0,,G0287,161.0,Rwanda_R0,450.0,6.0,irregular,106.82,0.03447075
B1824,11,0,0,0,0.4,0,,G0150,146.0,Armenia_R1,1025.0,26.0,monthly,317.06,0.058471743
B1825,11,2,1,1,0.6666666666666666,0,Isolated Stress,G0020,288.0,Nigeria_R2,75.0,17.0,bullet,16.96,0.060810592
B1826,11,0,0,0,0.0,0,,G0203,164.0,Kenya_R0,500.0,13.0,irregular,112.14,0.03270554
B1827,11,0,0,0,0.25,0,,G0243,100.0,Tajikistan_R2,525.0,14.0,monthly,182.28,0.035589837
B1828,11,1,1,1,0.0,0,Isolated Stress,G0118,167.0,El Salvador_R0,500.0,14.0,monthly,138.51,0.041521005
B1829,11,0,0,0,0.16666666666666666,0,,G0080,133.0,Kenya_R3,925.0,14.0,monthly,168.99,0.06325534
B1830,11,0,0,0,0.3333333333333333,0,,G0252,123.0,Philippines_R0,225.0,8.0,irregular,59.0,0.1188267
B1831,11,0,0,0,0.0,0,,G0051,81.0,El Salvador_R0,500.0,14.0,monthly,83.38,0.044420592
B1832,11,0,0,0,0.16666666666666666,0,,G0093,156.0,Kenya_R2,400.0,14.0,monthly,47.47,0.07347724
B1833,11,1,1,1,0.4,0,Isolated Stress,G0015,177.0,Colombia_R2,250.0,18.0,bullet,57.26,0.07675781
B1834,11,0,0,0,0.0,0,,G0181,288.0,Nigeria_R2,750.0,14.0,bullet,246.34,0.07166273
B1835,11,0,0,0,0.16666666666666666,0,,G0295,145.0,Philippines_R0,400.0,14.0,irregular,131.5,0.06555656
B1836,11,2,1,1,0.5,0,Isolated Stress,G0314,126.0,Philippines_R1,225.0,7.0,monthly,34.33,0.022040475
B1837,11,0,0,0,0.5,0,,G0165,199.0,El Salvador_R2,800.0,14.0,bullet,166.64,0.07288596
